id,keyword,location,text,predicted_label,predicted_severity,disaster_label
9158,suicide bomber,Unknown,New post: Suicide Bomber Kills 13 At Saudi Mosque http://t.co/YcuV4KTgrl,1,Severe,2
9160,suicide bomber,Netherverse,Suicide bomber detonates in Saudi Arabia mosque 17 reportedly killed http://t.co/BNVCvNYXXj,1,Severe,2
9163,suicide bomber,Maryland,Suicide Bomber Kills 13 At Saudi Mosque http://t.co/VHQeD0gO0n,1,Severe,2
9165,suicide bomber,India,Suicide bomber kills 15 in Saudi Arabia mosque used by the police :IS claims responsible for barbarism http://t.co/Ux5YA1cSG3,1,Severe,2
9167,suicide bomber,Pune,@ZeeNews How come no one asked the obvious QN? Why show a Hindu suicide bomber?  Never heard of one.,1,Severe,2
9168,suicide bomber,"Dubai, United Arab Emirates",More details: Bomber kills at least 13 at #Saudi mosque in Asir - including 10+ members of 'special emergency forces' http://t.co/i1626mnNd9,1,Severe,2
9170,suicide bomber,"Vienna, Austria, Europe",Suicide bomber kills 15 in Saudi security site mosque - Reuters http://t.co/KCObrZBVDs http://t.co/y62HSFVIAQ,1,Severe,2
9176,suicide bomber,Unknown,[The Guardian] Islamic State claims suicide bombing at Saudi Arabian mosque http://t.co/tqvPUSaFJQ,1,Severe,2
9178,suicide bomber,Worldwide,Google News CA: Suicide bomber kills 15 in Saudi security site mosque - Reuters: Wall Street Jou... http://t.co/mawD20REGb #News #Canada,1,Severe,2
9184,suicide bomber,Unknown,#?? #?? #??? #??? Suicide bomber kills 15 in Saudi security site mosque - Reuters  http://t.co/ebGGmfxoBy,1,Severe,2
9186,suicide bomber,Unknown,Islamic State claims suicide bombing at Saudi Arabian mosque: Ten members of emergency services... http://t.co/0Bznfdg0aR #Kabari #World,1,Severe,2
9188,suicide bomber,World,'Islamic State' group claims Saudi mosque suicide blast: The jihadist group claims it sent a suicide bomber toÛ_ http://t.co/H2CTpG4oyZ #dw,1,Severe,2
9189,suicide bomber,Unknown,17 dead as suicide bomber attacks Saudi Arabian mosque http://t.co/d5cUDwuhww | https://t.co/twnsWk0hFJ,1,Severe,2
9190,suicide bomber,Unknown,IS claims suicide bombing against Saudi police: An Islamic State group suicide bomber on Thursday detona... http://t.co/yoXZFbRvzI #news,1,Severe,2
9198,suicide bombing,"Charlotte, NC",@JRehling @MyyTwoCentss And if your best evidence is the word of a guy who encouraged suicide bombing as a means to get to heaven.....well..,1,Mild,0
9199,suicide bombing,Unknown,AFP: #PKK said it carried out suicide bombing against troops in eastern #Turkey as a reprisal for 'bombing of a civilian village',1,Severe,2
9200,suicide bombing,New York City,"ErdoganÛªs Bloody Gambit: 
Max Zirngast in Jacobin:
On July 20 a suicide bombing took the lives of thirty-one... http://t.co/l1vN8zXLGG",1,Severe,2
9202,suicide bombing,United States,#ISIS claims credit for suicide bombing 'with 6 tons of explosives' at the central command of #Syria(n) T4 airbase http://t.co/QOaU2QLJ3B,1,Severe,2
9204,suicide bombing,"England, United Kingdom",IF SUICIDE BOMBING WASTHE SMARTEST THING2 DO FOR ALLAH/GODJESUS/THE HOLY PROPHET MUHAMMAD COULD HAVE KILLEDSOMEBODY? http://t.co/tGfWuVVHxj,1,Severe,2
9205,suicide bombing,Unknown,Kurdish Militants Target Turkish Military In Suicide Attack - Huffington Post http://t.co/03bJm4ORoW,1,Severe,2
9213,suicide bombing,istanbul,@PieroCastellano @nipped suicide bombing civilians in major TR cities yet?,1,Severe,2
9214,suicide bombing,Unknown,Remembering Sgt.-Maj. Roni Ghanem 28 of Maghar murdered by Hamas terrorists in the suicide bombing of Egged bus No. 361 13 years ago today,1,Severe,2
9224,suicide bombing,USA,Turkish troops killed in Kurdish militant 'suicide attack' http://t.co/q1eIXnjjpt,1,Severe,2
9227,suicide bombing,"philadelphia, pa",@mehdirhasan percentages of young Muslims who believe suicide bombing is justified per pew research: 35% Britain 42% France 29% Spain,1,Moderate,1
9228,suicide bombing,Unknown,PKK Suicide Bombing Kills 2 Soldiers in Turkey http://t.co/dfanUDwSQ3,1,Severe,2
9229,suicide bombing,Unknown,YAOUNDE Cameroon (AP) ÛÓ Authorities have ordered the closure of mosques and Islamic schools following a series of suicide bombing attacks,1,Severe,2
9234,suicide bombing,"Los Angeles, CA",@61_alvin @Craigyb74 @nomar4eva @Shahasda80 @wherepond @trensabby @parallelpond the wall Israel erected has stopped suicide bombing?,1,Severe,2
9236,suicide bombing,Unknown,#ISIL has claimed credit for three suicide bombing attacks targeting regime checkpoints on the outskirts of Al-Qaryatayn. #Homs #Syria,1,Severe,2
9241,suicide bombing,Lagos,MUST-SEE: Massive ISIS Suicide Truck Bombing Caught On Tape http://t.co/hMsPYpozLn via @GabbyOgbechie1TPGazette,1,Severe,2
9256,sunk,Tweets by David ,Today 5/8/1941 Today 1941 British cargo ship Kumasian torpedoed/sunk Atlantic lost 1 of 60 lives Any1 have link? #crewlist #WW2,1,Severe,2
9331,survive,Unknown,#WWII #SGM T34 in flames but with tank of gasoline to the outside it is likely that the crew survive . http://t.co/Psz22ky0fM,1,Mild,0
9349,survived,Brazil,"Grandma's friends survived to the attack in Hiroshima but they died with cancer when kids/teenagers??
#BombEffects",1,Severe,2
9354,survived,portsmouth ,Good news Adam Barton survived the helicopter crash in #Emmerdale maybe now he can start training &amp; get match fit. #Pompey,1,Mild,0
9366,survived,argentina,The 390-Year-Old Tree That Survived the Bombing of Hiroshima http://t.co/kEirA8MA3K,1,Mild,0
9394,survivors,"Dubai, UAE",Haunting memories drawn by survivors http://t.co/a4H2e5xhiK via CNN,1,Moderate,1
9398,survivors,"Melbourne, Australia",The Cafe Run by Acid Attack Survivors in #India http://t.co/XtVRJMRREs http://t.co/ndvlAPJvQL,1,Moderate,1
9399,survivors,Unknown,CNN: Haunting memories drawn by survivors http://t.co/ZEnDvsgYMD,1,Moderate,1
9407,survivors,Unknown,Aya KanoÛªs family has taken two nuclear hits: First #Hiroshima. Then #Fukushima. http://t.co/kcx9w2EJ8A http://t.co/aC50jw3Xmw,1,Mild,0
9409,survivors,"Carlow, Ireland",See the comment from @yogal700 on @thejournal_ie:LÌä Niamh leads search for survivors of capsized migrant boat.... http://t.co/TAKgauQ6pd,1,Mild,0
9412,survivors,Orlando,#orlando Survivors of Shanghai Ghetto reunite after 70 years http://t.co/f8pE52ZeyX,1,Mild,0
9413,survivors,"Bangkok, Thailand.",As Anniversary Nears Atomic Bomb Survivors Speak Out Against Nuclear Power | Common Dreams  http://t.co/n8f2dXVduD,1,Moderate,1
9419,survivors,SDF-1 Macross S. Ataria Island,Haunting memories drawn by survivors http://t.co/kDh4evYWpt via cnnbrk CNN #news,1,Moderate,1
9424,survivors,New York City,"RT @SyedIHusain @penelopephoto 
The man who survived Hiroshima: 'I had entered a living hell on earth' http://t.co/qFinwD7ls7",1,Severe,2
9427,survivors,"Hollywood, CA",@TheNerdsofColor @GeorgeTakei narrates our new doc about #Hiroshima WWII bombing and survivors tales. Check it out http://t.co/33RfRc7ZqT,1,Moderate,1
9429,survivors,Unknown,@ShaunKing Check this out: Tribute to survivors of sexual assault by law enforcement officers on facebook.,1,Moderate,1
9433,survivors,"Last Legs, New Zealand",Hiroshima schoolgirls archive memories of A-bomb horror http://t.co/32IzXXrUdP via @ABCNews,1,Severe,2
9442,terrorism,Udaipur,"Cross-border terrorism: Pakistan caught red-handed again
http://t.co/FfbnLuiy0f via@timesofindia",1,Severe,2
9443,terrorism,                           FLA,@BBCNewsAsia State sponsored terrorism.,1,Severe,2
9447,terrorism,"Toronto, Ontario",A Brief History of False Flag Terrorism | Wake Up World - http://t.co/KTeqJRXzpc via http://t.co/yZxlQeMKPF,1,Severe,2
9459,terrorism,??????,Online Homeland security: An Appraisal of #PakistanÛªs #Anti-Terrorism #Act http://t.co/aeRU3nStpN,1,Moderate,1
9461,terrorism,Unknown,"Truth...
https://t.co/GLzggDjQeH
#News
#BBC
#CNN
#Islam
#Truth
#god
#ISIS
#terrorism
#Quran
#Lies http://t.co/MYtCbJ6nmh",1,Moderate,1
9462,terrorism,Citizen of the World,Combating #fear of #terrorismturn off your tv &amp;Veterans For Peace Calls 4 an End 2 #NATO #VFP http://t.co/YPPG4kZIpS http://t.co/cBfdI6LF2X,1,Moderate,1
9464,terrorism,Unknown,Cross-border terrorism: Pakistan caught red-handed again http://t.co/NVGNF9AcuU,1,Severe,2
9473,terrorism,"Washington, DC",New US counter #terrorism program urges #Muslims to rat each other out critics say http://t.co/r0w85x3b0z http://t.co/VUUQqBo6mp,1,Severe,2
9475,terrorism,New Jersey,People buyout over terrorism and Isis but have a better chance getting shot at in a movie theater  https://t.co/jkdjH2zw8s,1,Moderate,1
9476,terrorism,"New Jersey, USA",Cross-border terrorism: Pakistan caught red-handed again @timesofindia http://t.co/ZfdcWV4ch0,1,Severe,2
9477,terrorism,(SoCal),"?? Iran largest sponsor of terrorism
?? If #IranDeal goes thru US gives $150 Billion

?? FACT: US will become largest supporter of terrorism",1,Severe,2
9478,terrorism,Unknown,"Truth...
https://t.co/Kix1j4ZyGx
#News
#BBC
#CNN
#Islam
#Truth
#god
#ISIS
#terrorism
#Quran
#Lies http://t.co/pi6Qn7y7ql",1,Moderate,1
9479,terrorism,Unknown,New US counter #terrorism program urges #Muslims to rat each other out critics say http://t.co/mVn6T9VhUl http://t.co/7lUfjX684i,1,Severe,2
9483,terrorism,Unknown,@Daggy1 Maybe reagan giving weapons to Iran's regime in the 1980s is terrorism no?,1,Severe,2
9487,terrorism,Unknown,"Truth...
https://t.co/n1K5nlib9X
#News
#BBC
#CNN
#Islam
#Truth
#god
#ISIS
#terrorism
#Quran
#Lies http://t.co/CGz84MUOCZ",1,Moderate,1
9494,terrorist,Kurnool,Terrorist attack in #Udhampur district in J&amp;K; 2 SPOs injured,1,Severe,2
9497,terrorist,Unknown,Udhampur terror attack: NIA takes over probe Pakistani terrorist quizzed; Pak denies link  http://t.co/i3gLzABeGl,1,Severe,2
9498,terrorist,India,Three Israeli soldiers wounded in West Bank terrorist attack - Haaretz http://t.co/Mwd1iPMoWT #world,1,Severe,2
9512,terrorist,"Lagos, Nigeria.",POLLS:  SHOULD THE UNBORN BABIES OF BOKO HARAM TERRORIST BE KILLED IN THEIR MOTHERS WOMB OR SPARED?                http://t.co/3skw0DqZ0r,1,Severe,2
9514,terrorist,MAD as Hell,RT AbbsWinston: #Zionist #Terrorist kidnapped 15 #Palestinians in overnight terror on Palestinian Villages Û_ http://t.co/J5mKcbKcov,1,Severe,2
9515,terrorist,"Washington, DC",Reading rec today: Faisal Devji's Terrorist in Search of Humanity on extremists using idea ever since the bomb of humanity as single entity,1,Severe,2
9516,terrorist,Unknown,@VICE no sympathyONLF is a terrorist group affiliated with AL shabab This is war! Go report on  war crimes committed by Western powers!,1,Severe,2
9517,terrorist,MAD as Hell,"RT AbbsWinston: #Zionist #Terrorist Demolish Tire Repair Shop Structure in #Bethlehem
http://t.co/ph2xLI8nVe http://t.co/22fuxHn7El",1,Severe,2
9521,terrorist,Unknown,To whom we shld ask tht from where this bldy PAK terrorist has entered in our country...?,1,Severe,2
9523,terrorist,patna,#Article 370 hs to.remove by this govt.otherwise our son who is on Border 'll b slain by Muslim terrorist.Bstrd Media takig SculrismFinis'em,1,Severe,2
9527,terrorist,Kolkata,something is seriously wrong.suddenly deres one attack after anoder.Did a large contingency of terrorist... http://t.co/MVhjSelV5z,1,Severe,2
9528,terrorist,Unknown,Stop using the money of tax layers of the country to feed bloody terrorist. Shot them and give a strong msg as other country does...,1,Severe,2
9532,terrorist,"New Delhi, Delhi",#Congi &amp; Indian News Presstitutes must be sympathising on the Terrorist caught alive in Jammu.If they can do for Yakub Sonia must be feeling,1,Severe,2
9534,terrorist,Unknown,@RegaJha @sethiankit True also a racial attack in US perturbs buzzfeed India more than 3 back to back terrorist attacks on India..,1,Severe,2
9536,terrorist,Unknown,[August 06 2015 at 08:02PM] Three Israeli soldiers wounded in West Bank terrorist attack via http://t.co/6nDHERpBoT,1,Severe,2
9545,threat,"San Francisco, CA",A reminder: White Americans are the biggest terror threat in the United States according to new study. http://t.co/BqzhPjOTF5,1,Severe,2
9549,threat,"Portland, Oregon, USA",Most Popular Content Top story: Barrel Bombs Not ISIS Are the Greatest ThreatÛ_ http://t.co/c8YYUWmefG see more http://t.co/BsMz4qlLBN,1,Mild,0
9601,thunder,ny || ga,it doesn't really get much better then summer thunder storms wrapped in a blanket. #icouldsitinthismomentforever,1,Mild,0
9614,thunderstorm,"Red Deer, Alberta, Canada",[HIGH PRIORITY] SEVERE THUNDERSTORM WATCH ENDED Issued for Red Deer [Updated: Aug 05th 20:29 MDT] http://t.co/ZrIyNa6f6m,1,Severe,2
9615,thunderstorm,Unknown,Severe Thunderstorm Warning until 10:30 PM local for Oklahoma County in OK. 60 Mph Wind Gusts And Half Dollar Size Hail. #okwx #myswc,1,Severe,2
9621,thunderstorm,OKC,New event. Severe Thunderstorm Warning from 8/5/2015 9:50 PM to 10:30 PM CDT for Oklahoma County. Mo,1,Severe,2
9622,thunderstorm,Lake Hefner Bike Trail,Stood there for 20 mics tryin to get a #lightning pic before settling for a vid. #okc #weather #summer #thunderstorm http://t.co/k2GJBOk6ft,1,Mild,0
9623,thunderstorm,United States,GSP issues STRONG THUNDERSTORM WILL IMPACT PORTIONS OF NORTHEASTERN PICKENS COUNTY UNTIL 1115 PM EDT for  Greater Pickens Pickens MountainÛ_,1,Mild,0
9624,thunderstorm,Cambridge ,A Dog Was Abandoned In A Thunderstorm. But Then A Neighbor Steps Up And Does THIS http://t.co/iR3OXEH7id,1,Moderate,1
9626,thunderstorm,"Oklahoma City, OK",Severe Thunderstorm Warning for Oklahoma County in OK until 10:30pm. http://t.co/Iyq8gf437p,1,Severe,2
9628,thunderstorm,Worldwide,RT @LivingSafely: #NWS issues Severe #Thunderstorm Warnings for parts of #AR #NC #OK. Expect more trauma cases: http://t.co/FWqfCKNCQW,1,Severe,2
9631,thunderstorm,Unknown,RT @LivingSafely: NWS posts Severe #Thunderstorm Warnings for parts of #AR #NC #OK. Seek strong shelter if at risk: http://t.co/kImr0l24Fb,1,Moderate,1
9635,thunderstorm,Unknown,OUN issues Severe Thunderstorm Warning for Oklahoma [OK] till 10:30 PM CDT http://t.co/do6H2pVuB4,1,Severe,2
9637,thunderstorm,Unknown,Special Weather Statement issued August 05 at 10:40PM EDT by NWS: ...STRONG THUNDERSTORM WILL IMPACT PORTIONS ... http://t.co/ulqeR1yTpX,1,Mild,0
9641,thunderstorm,Unknown,Loud ass thunderstorm for no reason !??,1,Severe,2
9647,thunderstorm,Worldwide,RT @LivingSafely: NWS posts Severe #Thunderstorm Warnings for parts of #AR #NC #OK. Seek strong shelter if at risk: http://t.co/HE4Qh2I5wF,1,Moderate,1
9648,thunderstorm,"Oklahoma City, OK",Severe Thunderstorm Warnings have been cancelled in central Oklahoma. Still expect 50 mph winds penny sized hail,1,Severe,2
9662,tornado,"ÌÏT: 35.353272,-78.553744",Storm damage maybe a tornado near Chadbourn. See http://t.co/gAs4sS3dKS http://t.co/zlhVYArtCU,1,Moderate,1
9668,tornado,Unknown,Going to attempt the California fair again tomorrow hopefully we don't die in a tornado ??,1,Mild,0
9676,tornado,Unknown,http://t.co/Dg0EcBYKJL Tornado warnings end after thunderstorms hammer Calgary region for 2nd night #HeadlinesApp,1,Moderate,1
9677,tornado,Midwest,(AL)  Severe Thunderstorm Warning issued August 05 at 8:44PM CDT until August 05 at 9:15PM CDT by NWS http://t.co/bviYy8BMsb #alwx,1,Severe,2
9682,tornado,Canada,Tornado warnings issued for southern Alberta http://t.co/zqmzAi8yIz,1,Moderate,1
9689,tornado,Unknown,@sarahnandola BTW we all live in libertyville now. Bc of the tornado,1,Mild,0
9711,tragedy,"Mumbai, India",Rly tragedy in MP: Some live to recount horror: ÛÏWhen I saw coaches of my train plunging into water I called ... http://t.co/KiXRcBNjLs,1,Severe,2
9721,tragedy,http://www.amazon.com/dp/B00HR,'1 Death is a tragedy; a million Deaths is a statistic.' Stalin August 6 1945 U.S. Atomic Bomb Dropped On... http://t.co/kaMPx4eOS9,1,Severe,2
9740,tragedy,Unknown,jiwa mines Rly tragedy in MP: Some live to recount horror: ÛÏWhen I saw coaches of my train plunging into water... http://t.co/LOEPKBS38J,1,Severe,2
9742,tragedy,Unknown,Rly tragedy in MP: Some live to recount horror: ÛÏWhen I saw coaches of my train plunging into water I called ... http://t.co/BdlqasD0wB,1,Severe,2
9747,tragedy,Namma Bengaluru,Rly tragedy in MP: Some live to recount horror: ÛÏWhen I saw coaches of my train plunging into water I called ... http://t.co/cSPAmWTo6T,1,Severe,2
9748,tragedy,Mumbai,Rly tragedy in MP: Some live to recount horror: ÛÏWhen I saw coaches of my train plunging into water I c... http://t.co/AWWg8kNMZg Over.,1,Severe,2
9751,tragedy,Unknown,Rly tragedy in MP: Some live to recount horror: ÛÏWhen I saw coaches of my train plunging into water I called ... http://t.co/HR4GNyGSiC,1,Severe,2
9803,trapped,Unknown,1961 LES WOZNI In Hospital After He Broke His Leg Trapped in CAVE IN Press Photo http://t.co/7Rr4lo1lfW http://t.co/IOLOFaphsv,1,Severe,2
9821,trauma,"Nashville, TN",Esteemed journalist recalls tragic effects of unaddressed #childhood #trauma. #counciling #therapy #newauthors #HIV http://t.co/GXq1AuhzCy,1,Severe,2
9839,trauma,Unknown,Hiroshima: They told me to paint my story: Eighty-nine year old man recalls the terror and the trauma when the... http://t.co/VhMbN4bn0b,1,Severe,2
9848,trauma,Unknown,Gutted. 6 weeks to go. Suspected fracture to my left ankle. Trauma clinic to see Specialist tomorrow #gnr @sageuk http://t.co/wa3sIUtoI0,1,Severe,2
9876,traumatised,Time for NON VIOLENT dissent! ,"@PeterDutton_MP 
YOU DIDN'T 'STARE' DOWN 'PPL SMUGGLERS' 
YOU PAID THEM TO GO AWAY!
2 men died many traumatised children abused. #auspol",1,Severe,2
9914,trouble,"City of Bacoor, CALABARZON PHL",RT MMDA: ADVISORY: Stalled Bus at EDSA Service Road Cubao SB due to mechanical trouble as of 7:53 AM. 1 lane occupied. MMDA T/C on site. TÛ_,1,Moderate,1
9922,trouble,Unknown,RT  ADVISORY: Stalled Bus at EDSA Service Road Cubao SB due to mechanical trouble as of 7:53 AM. 1 lane occupied.Û_ https://t.co/HRNZKU66mm,1,Moderate,1
9968,tsunami,Unknown,TheDIYHacks: RT Illusionimagess: A tsunami cloud. http://t.co/H6t4x1EVTx,1,Mild,0
9969,tsunami,in the Word of God,@TerriF77 GodsLove &amp; #thankU beloved sister Terri for RT of NEW VIDEO http://t.co/cybKsXHF7d The Coming Apocalyptic US Earthquake &amp; Tsunami,1,Severe,2
9970,tsunami,in the Word of God,@DArchambau THX for your great encouragement and for RT of NEW VIDEO http://t.co/cybKsXHF7d The Coming Apocalyptic US Earthquake &amp; Tsunami,1,Severe,2
9996,tsunami,"Evansville, IN",I think Tsunami has hit the wall. Dang... #STLCards,1,Mild,0
9999,tsunami,Unknown,This high-tech sphere can be the key to saving lives during a tsunami. What would you pack in it? http://t.co/KwlpFqRBVp,1,Mild,0
10007,tsunami,http://t.co/mOY6lmu,Help support the victims of the Japanese Earthquake and Pacific Tsunami http://t.co/O5GbPBQH http://t.co/MN5wnxf0 #hope4japan #pray4japan,1,Mild,0
10019,twister,"Quezon, Philippines",Twister hits 4 villages in Quezon province - http://t.co/ehJv0gvo47 http://t.co/pzJcRNrBSr #Quezon #news,1,Mild,0
10062,typhoon,"Bengaluru, India",Struggling to Return to Life: Makurazaki Typhoon on September 17 1945 killed thousands. http://t.co/fmp0JsH4wX http://t.co/X3TotYZAZe,1,Severe,2
10063,typhoon,ID,Obama Declares Disaster for Typhoon-Devastated Saipan: Obama signs disaster declaration for Northern Marians a... http://t.co/Hni4v2ZUk3,1,Severe,2
10065,typhoon,Breaking News,#Map: Typhoon Soudelor's predicted path as it approaches Taiwan; expected to make landfall over southern China by Û_ http://t.co/PgD7UXtVGg,1,Mild,0
10068,typhoon,Unknown,Obama signs disaster declaration for Northern Marians after typhoon hits US territory  http://t.co/0IPaVKJgDC,1,Severe,2
10078,typhoon,Unknown,Typhoon Soudelor heads for Taiwan http://t.co/Pg0BhL6FQC #wtf #news #tv #fun #funny,1,Mild,0
10086,typhoon,"London, UK",UK WEATHER ALERT: Remnants of Asian super typhoon Soudelor to cause VIOLENT ... - http://t.co/JXOcfzKyw7 http://t.co/sZx1v2mk8K,1,Severe,2
10094,typhoon,Unknown,#Trending #Viral Spectacular satellite view of Typhoon Soudelor @rumblevideo http://t.co/VkF0gkZ9N3,1,Mild,0
10095,typhoon,Unknown,"#WorldNews #World
 Saipan Has No Water Electricity in Typhoon Aftermath - Voice of America - World - Google News.. http://t.co/5sUdXgNdA3",1,Moderate,1
10096,typhoon,Edmonton,Striking views of Super Typhoon Soudelor as it tracks toward Taiwan China http://t.co/hsjp6Hoffe,1,Mild,0
10097,typhoon,New York ,Saipan has no water electricity in aftermath of typhoon http://t.co/UBAk5uOI48,1,Moderate,1
10103,typhoon,"Indonesia
",Obama Declares Disaster for Typhoon-Devastated Saipan: Obama signs disaster declaration for Northern Marians a... http://t.co/a1MoeJxqyA,1,Severe,2
10104,typhoon,United States,#abc Obama Declares Disaster for Typhoon-Devastated Saipan http://t.co/ueHFZTeYHu #international #news,1,Severe,2
10158,violent storm,Philadelphia; World War I,@RoxYunkFalls August 4 1915 http://t.co/jjNS0YjaLA Violent storm strikes city Manayunk flooding and damage. Sports &amp; War news,1,Severe,2
10160,violent storm,Unknown,Dramatic Video Shows Plane Landing During Violent Storm http://t.co/YX8OdrrINr,1,Severe,2
10161,violent storm,Unknown,@hippieXox If the word 'violent' comes to mind it's food poisoning. Nothing you can do but weather the storm about 24 hours.  :(,1,Severe,2
10162,violent storm,Shanatic/GGian/SRKian,And Kolkata is struck by a Cyclonic Storm. Sumthng big is gonna happen 2day evng. Heavy rains nd a violent storm approachng. God help us.,1,Severe,2
10165,violent storm,Chicago,More Severe Weather Heads Toward Chicago Area: A brief violent storm swept through the Chicago area Sunday af... http://t.co/JWSLLsuKjg,1,Severe,2
10166,violent storm,United Kingdom,Terrifying POV footage captures violent landing from inside a passenger jet during a storm in Amsterdam http://t.co/TyAOYEpelz,1,Severe,2
10167,violent storm,Unknown,[WP] You work on the top floor of a hotel when suddendly a violent storm comes the news proclaims your city in a Û_ http://t.co/S6Rc7dbAL1,1,Severe,2
10170,violent storm,"Edmonton, Alberta",RT @calgarysun: Sun photographer Stuart Dryden spotted this vortex spun off a violent storm in Sylvan Lake. #abstorm http://t.co/w0BZ0JNGvB,1,Severe,2
10178,violent storm,Unknown,Holy crap! BRAVO Sir! Amazing! Dramatic Video Shows Plane Landing During Violent Storm http://t.co/xB0bw8h8Ur,1,Severe,2
10181,violent storm,Unknown,Circus tent collapses in violent storm killing 2 kids in New Hampshire http://t.co/j0saXEKBTa,1,Severe,2
10185,violent storm,"Calgary, AB",Storm is here! Violent winds and pounding rains in Evergreen. #yyc,1,Severe,2
10188,violent storm,"Harvard Square, Cambridge, MA",Stay inside for the next little while kids. We're having a bit of a violent storm right now. -kjc,1,Moderate,1
10190,violent storm,missouri USA,Watch: Violent Storm Causes Deadly Accident at New Hampshire Circus http://t.co/jpPiR3ZzKA #GMA http://t.co/nV5GCDpIBA,1,Severe,2
10200,violent storm,Unknown,#calgaryweather  It would be nice if they would fix radar before another violent storm  Uninformed citizens dangerous #YYC #yycweather,1,Mild,0
10205,violent storm,"Greater Vancouver, British Columbia",2012#Shell's 250-foot-tall drilling rig broke loose from a towline&amp;drifted out of control during violent winter storm #incompetent #shellno,1,Severe,2
10219,volcano,probably watching survivor,The sunset looked like an erupting volcano .... My initial thought was the Pixar short Lava http://t.co/g4sChqFEsT,1,Mild,0
10227,volcano,Worcester,@Jesssssssee @eevans17 The Illuminati: The Yellowstone Super Volcano Conspiracy http://t.co/wymv9cYxzK,1,Mild,0
10228,volcano,Unknown,idgaf fly into a volcano,1,Mild,0
10232,volcano,Planet Earth,Learning from the Legacy of a Catastrophic Eruption - The New Yorker http://t.co/y8YqPBE4t9,1,Moderate,1
10233,volcano,"Hawaii, USA",#USGS M 1.9 - 5km S of Volcano Hawaii: Time2015-08-06 01:04:01 UTC2015-08-05 15:04:01 -10:00 at epicenter... http://t.co/meVvkaXcdE #SM,1,Mild,0
10238,volcano,Desde Republica Argentina,#Sismo M 1.9 - 5km S of Volcano Hawaii: Time2015-08-06 01:04:01 UTC2015-08-05 15:04:01 -10:00 at epicente... http://t.co/K28mgWTZcV #CS,1,Mild,0
10240,volcano,Unknown,Quake: M 1.9 - 5km S of Volcano Hawaii,1,Mild,0
10261,war zone,Enemy of the state ,Sammy is here in this war zone. Jamal spoke to me on the phone. Now my wife is next to speak to me ...what else can&gt; http://t.co/2CppfprxoG,1,Moderate,1
10267,war zone,MDS af ?,Saipan looks like a war zone though,1,Moderate,1
10281,war zone,Sky's The limit (B.I.G) ????,Twitter is going to be a war zone today  https://t.co/1QHNqCZvod,1,Severe,2
10282,war zone,Canada,The Resistance wages guerrilla warfare against KPA forces in the Red Zone the war-torn outskirts of... http://t.co/WFxAwQvvjr,1,Severe,2
10324,weapon,"Pune, Maharashtra India",On 70th anniversary of #Hiroshima bomb it is important to learn from history and ban this weapon.,1,Moderate,1
10354,weapons,Global,Security experts report that the only way to keep Iran 'honest' and stop her march to nuclear weapons is by... http://t.co/DGnbUsfXkw,1,Moderate,1
10363,weapons,Tokyo,Abe proposed a new plan for abolishing nuclear weapons. Yesterday his defense minister made clear nukes are fine. http://t.co/A6IR8rKuwS,1,Mild,0
10370,weapons,Unknown,NAVY SAYS LT CMDR WHO FIRED SIDEARM IN DEFENSE DURING NOSC CHATTANOOGA TERRORIST ATTACK WILL NOT FACE CHARGES... http://t.co/vCcDKC4qt2,1,Severe,2
10391,whirlwind,Unknown,Missing Malaysian airplane: Debris was planted ÛÒ Families News - WhirlWind News http://t.co/bLd0nHKzbh,1,Moderate,1
10435,wild fires,Toronto,#HarperANetflixShow  Blazing Saddles  (a show about wild fires in Alberta),1,Mild,0
10437,wild fires,Welt,?? #BREAKING: massive wild- and field fires reported throughout Germany! The most fires are in eastern #German http://t.co/4zSIy7EO2O,1,Mild,0
10438,wild fires,Unknown,We all complain about PA but atleast we don't have those wild fires taking our homes like north Cali or the floods in Florida right now,1,Mild,0
10447,wild fires,Unknown,NetNewsLedger Wild Fire Update ÛÒ August 4 2015: THUNDER BAY ÛÒ WEATHER ÛÒ ThereåÊwere no new fires confirmed by t... http://t.co/JflxgEmBdA,1,Moderate,1
10452,wild fires,Unknown,@myralynn24 Becuase it can cause property damage and cause wild fires,1,Severe,2
10453,wild fires,New york,Hey @Macys ! My moms house burned down in the CA wild fires &amp; I bought her an e gift card to buy her CLOTHES (cont) http://t.co/sWdjnypCXK,1,Mild,0
10454,wild fires,USA,California wild fires...clearly caused by global climate change and excess CO2!!!?,1,Moderate,1
10459,wild fires,"North Tonawanda, NY",California wild fires blow my mind every time,1,Mild,0
10460,wild fires,Where e'er the mood takes me,@MrRat395 Are those wild fires getting anywhere near you?,1,Mild,0
10463,wild fires,Colorado,Stampedes and fires brought him home; can her love make him stay? TAME A WILD HEART #audiobook http://t.co/2dPKqAFtbr #BYNR @BeingAuthor,1,Mild,0
10465,wild fires,Unknown,Go home California you're drunk. Natural selection has taken affect. Debt extreme wild fires water supply problems. You fail as a state.,1,Severe,2
10469,wild fires,Montana/North Carolina,@CBS evening news covers tent collapse wild fires NO mention of worst Planned Parenthood video to date #Narrative,1,Severe,2
10474,wild fires,Unknown,WILD FIRES! http://t.co/EgrMdkXpOi,1,Mild,0
10475,wild fires,Unknown,Wild Fires In California Continue To Burn - http://t.co/nKcmib9WL0 http://t.co/CpMGBWVDXM,1,Mild,0
